"cep" "long" "lat"
82920100 -49.20621 -25.45015
82920110 -49.20563 -25.44827
82920120 -49.20427 -25.45032
82920130 -49.21641 -25.44643
82920140 -49.21555 -25.44704
82920150 -49.21415 -25.44575
82920160 -49.21244 -25.44864
82920170 -49.21188 -25.44848
82920180 -49.2096 -25.45121
82920190 -49.21075 -25.4464
82920200 -49.20906 -25.44932
82920220 -49.20935 -25.44682
82920230 -49.20788 -25.44895
82920240 -49.20792 -25.44724
82920250 -49.20977 -25.44421
82920260 -49.20791 -25.44552
82920270 -49.20739 -25.44526
82920290 -49.2057 -25.44484
82920300 -49.20514 -25.44466
82920310 -49.20457 -25.44449
82920320 -49.20286 -25.44569
82920330 -49.20821 -25.44415
82920340 -49.20355 -25.4522
82920350 -49.20343 -25.45006
82920360 -49.20343 -25.45006
82920370 -49.20259 -25.44981
82920380 -49.20343 -25.44585
82920390 -49.20375 -25.45169
82920400 -49.20247 -25.45129
82920410 -49.21287 -25.44571
82920420 -49.20203 -25.45289
82920430 -49.20562 -25.44539
82920440 -49.20562 -25.44539
82920488 -49.20562 -25.44539
82920500 -49.20562 -25.44539
82920990 -49.20562 -25.44539
82930000 -49.21068 -25.45686
82930010 -49.21068 -25.45686
82930020 -49.21184 -25.45703
82930030 -49.21068 -25.45686
82930040 -49.20611 -25.45884
82930050 -49.20613 -25.46058
82930060 -49.21068 -25.45686
82930070 -49.2135 -25.45412
82930080 -49.21096 -25.45943
82930090 -49.20984 -25.4591
82930100 -49.21127 -25.45343
82930110 -49.20872 -25.45519
82930120 -49.21036 -25.45572
82930130 -49.20419 -25.4538
82930140 -49.20932 -25.45708
82930150 -49.21323 -25.45318
82930160 -49.20875 -25.45178
82930170 -49.20621 -25.45015
82930180 -49.20479 -25.45227
82930190 -49.20903 -25.45788
82930200 -49.21068 -25.45686
82930210 -49.20757 -25.45839
82930220 -49.20674 -25.45718
82930230 -49.20555 -25.45685
82930240 -49.20411 -25.45732
82930250 -49.20506 -25.45152
82930255 -49.21068 -25.45686
82930260 -49.21096 -25.45943
82930270 -49.20958 -25.45805
82930280 -49.20844 -25.45771
82930290 -49.20757 -25.45839
82930300 -49.21145 -25.46137
82930310 -49.2081 -25.46033
82930320 -49.21089 -25.46291
82930330 -49.20951 -25.46163
82930340 -49.21068 -25.45686
82930350 -49.20613 -25.46058
82930360 -49.20416 -25.46082
82930370 -49.20584 -25.46299
82930380 -49.21068 -25.45686
82930390 -49.20501 -25.46024
82930400 -49.20923 -25.46404
82930420 -49.21068 -25.45686
82930422 -49.21068 -25.45686
82930424 -49.21068 -25.45686
82930425 -49.21068 -25.45686
82930426 -49.21068 -25.45686
82930428 -49.21068 -25.45686
82930430 -49.20247 -25.45674
82930432 -49.20217 -25.45703
82930434 -49.21068 -25.45686
82930436 -49.21068 -25.45686
82930440 -49.21068 -25.45686
82930445 -49.2078 -25.46478
82930450 -49.20217 -25.45936
82930460 -49.21068 -25.45686
82930470 -49.21068 -25.45686
82930520 -49.21068 -25.45686
82930522 -49.21068 -25.45686
82930524 -49.29478 -25.52846
82930526 -49.21068 -25.45686
82930528 -49.21068 -25.45686
82930548 -49.19682 -25.46144
82930550 -49.21068 -25.45686
82930552 -49.21068 -25.45686
82930554 -49.21068 -25.45686
82930556 -49.21068 -25.45686
82930558 -49.21068 -25.45686
82930560 -49.21068 -25.45686
82930990 -49.21068 -25.45686
82930991 -49.21068 -25.45686
82940000 -49.22207 -25.45701
82940010 -49.21237 -25.45902
82940020 -49.21354 -25.45757
82940040 -49.21344 -25.46114
82940050 -49.21348 -25.45938
82940060 -49.21468 -25.45793
82940070 -49.21462 -25.45974
82940080 -49.21638 -25.45673
82940090 -49.21774 -25.45489
82940100 -49.21692 -25.45862
82940110 -49.21839 -25.4565
82940120 -49.21457 -25.46489
82940130 -49.21893 -25.45667
82940140 -49.21743 -25.46061
82940150 -49.22037 -25.45454
82940160 -49.22089 -25.45642
82940170 -49.22292 -25.45445
82940180 -49.22375 -25.45389
82940190 -49.2247 -25.45304
82940200 -49.22512 -25.45371
82940210 -49.22548 -25.45327
82940220 -49.22322 -25.45198
82940230 -49.22124 -25.45223
82940240 -49.21982 -25.45094
82940250 -49.21286 -25.46435
82940260 -49.21654 -25.46461
82940270 -49.21455 -25.46317
82940280 -49.21516 -25.46165
82940290 -49.21543 -25.46092
82940300 -49.21574 -25.46009
82940310 -49.2175 -25.45708
82940320 -49.21951 -25.45685
82940330 -49.2181 -25.45556
82940340 -49.22149 -25.4549
82940350 -49.22066 -25.45378
82940360 -49.22207 -25.45701
82940370 -49.22264 -25.45181
82940375 -49.22207 -25.45701
82940380 -49.22154 -25.44969
82940385 -49.22207 -25.45701
82940390 -49.21943 -25.4603
82940400 -49.22292 -25.45082
82940410 -49.2217 -25.45098
82940420 -49.21869 -25.45402
82940430 -49.21174 -25.46229
82950000 -49.2246 -25.45052
82950010 -49.22024 -25.44814
82950020 -49.21894 -25.44821
82950030 -49.21877 -25.44863
82950040 -49.21977 -25.44942
82950050 -49.2191 -25.4497
82950060 -49.2191 -25.4497
82950070 -49.21805 -25.45058
82950080 -49.2188 -25.44769
82950090 -49.21832 -25.44755
82950100 -49.21802 -25.44693
82950110 -49.21758 -25.44677
82950120 -49.21762 -25.44803
82950130 -49.21811 -25.44867
82950140 -49.21795 -25.44909
82950150 -49.21725 -25.44939
82950160 -49.21694 -25.45022
82950170 -49.21662 -25.45108
82950180 -49.21694 -25.45022
82950190 -49.21654 -25.45202
82950200 -49.21835 -25.4532
82950210 -49.21818 -25.45363
82950220 -49.21803 -25.45406
82950230 -49.21789 -25.45447
82950240 -49.21634 -25.45447
82950250 -49.21508 -25.45208
82950260 -49.21622 -25.45291
82950270 -49.21622 -25.4534
82950280 -49.21552 -25.45364
82950290 -49.21578 -25.45432
82950300 -49.21552 -25.45364
82950310 -49.21469 -25.45449
82950320 -49.21651 -25.45405
82950330 -49.21718 -25.45283
82950340 -49.21638 -25.45248
82950360 -49.21811 -25.44867
82950370 -49.21838 -25.44828
82950380 -49.21622 -25.4534
82950390 -49.2246 -25.45052
82950400 -49.21798 -25.4526
82950410 -49.2246 -25.45052
82950420 -49.21547 -25.45072
82950430 -49.21693 -25.45323
82950440 -49.2246 -25.45052
82950450 -49.21805 -25.44912
82950460 -49.21894 -25.44821
82950470 -49.21867 -25.4486
82960000 -49.20562 -25.46495
82960010 -49.20537 -25.46571
82960015 -49.20562 -25.46495
82960020 -49.20503 -25.46706
82960030 -49.20958 -25.46911
82960040 -49.20576 -25.46811
82960050 -49.20933 -25.47003
82960060 -49.20173 -25.46807
82960070 -49.20085 -25.46462
82960080 -49.20146 -25.46478
82960090 -49.20205 -25.46491
82960100 -49.20263 -25.46505
82960110 -49.20322 -25.4652
82960120 -49.20381 -25.46534
82960130 -49.20438 -25.46547
82960140 -49.20537 -25.46571
82960150 -49.206 -25.46729
82960160 -49.20737 -25.46621
82960170 -49.20767 -25.46865
82960180 -49.20929 -25.46666
82960190 -49.21062 -25.46571
82960200 -49.21083 -25.46845
82960210 -49.21195 -25.46785
82960220 -49.20669 -25.46839
82960230 -49.20562 -25.46495
82960240 -49.20899 -25.46456
82960242 -49.20497 -25.4634
82960260 -49.20958 -25.46911
82960270 -49.20676 -25.46382
82960280 -49.20562 -25.46495
82960400 -49.20562 -25.46495
82960440 -49.21353 -25.46608
82960472 -49.20562 -25.46495
82960474 -49.21248 -25.4655
82960476 -49.21297 -25.46574
82960478 -49.20562 -25.46495
82960480 -49.20562 -25.46495
82960482 -49.20562 -25.46495
82960484 -49.20562 -25.46495
82960486 -49.20562 -25.46495
82960488 -49.20562 -25.46495
82960490 -49.21269 -25.46706
82960492 -49.20562 -25.46495
82960494 -49.20562 -25.46495
82960496 -49.20562 -25.46495
82960498 -49.20562 -25.46495
82960499 -49.20562 -25.46495
82960500 -49.20562 -25.46495
82960502 -49.20562 -25.46495
82960504 -49.20562 -25.46495
82960506 -49.20562 -25.46495
82960508 -49.20562 -25.46495
82960510 -49.20073 -25.46282
82960512 -49.19943 -25.4634
82960514 -49.19867 -25.46356
82960516 -49.20562 -25.46495
82960518 -49.19882 -25.46622
82960520 -49.2003 -25.4665
82960522 -49.20562 -25.46495
82960524 -49.19955 -25.46716
82960980 -49.20562 -25.46495
82960991 -49.20562 -25.46495
82960993 -49.20562 -25.46495
82970000 -49.20562 -25.47472
82970012 -49.20562 -25.47472
82970015 -49.20562 -25.47472
82970020 -49.20961 -25.47291
82970025 -49.20562 -25.47472
82970030 -49.20911 -25.47267
82970040 -49.20853 -25.47242
82970050 -49.20796 -25.47218
82970060 -49.20739 -25.47193
82970070 -49.20683 -25.47169
82970080 -49.20626 -25.47145
82970090 -49.2057 -25.4712
82970100 -49.20614 -25.46969
82970110 -49.20551 -25.46953
82970120 -49.20486 -25.46938
82970130 -49.20422 -25.46922
82970140 -49.20359 -25.46907
82970150 -49.20294 -25.46892
82970170 -49.19958 -25.46835
82970180 -49.19964 -25.46883
82970190 -49.19973 -25.46937
82970200 -49.20225 -25.46967
82970210 -49.1999 -25.4705
82970220 -49.20227 -25.47087
82970230 -49.20006 -25.47161
82970232 -49.20562 -25.47472
82970240 -49.20097 -25.47208
82970250 -49.20026 -25.47302
82970260 -49.20131 -25.47258
82970270 -49.2014 -25.47315
82970280 -49.20073 -25.47406
82970290 -49.20101 -25.47457
82970300 -49.20242 -25.47456
82970310 -49.20156 -25.47557
82970320 -49.20308 -25.47551
82970330 -49.20342 -25.47598
82970340 -49.20238 -25.47708
82970350 -49.20265 -25.47758
82970360 -49.2014 -25.47848
82980000 -49.1917 -25.47128
82980010 -49.1917 -25.47128
82980020 -49.1917 -25.47128
82980030 -49.1917 -25.47128
82980040 -49.1917 -25.47128
82980050 -49.1917 -25.47128
82980060 -49.1917 -25.47128
82980070 -49.1917 -25.47128
82980080 -49.1917 -25.47128
82980090 -49.1917 -25.47128
82980100 -49.1917 -25.47128
82980101 -49.1917 -25.47128
82980102 -49.1917 -25.47128
82980110 -49.1917 -25.47128
82980120 -49.1917 -25.47128
82980130 -49.1917 -25.47128
82980140 -49.1917 -25.47128
82980150 -49.1917 -25.47128
82980160 -49.1917 -25.47128
82980170 -49.1917 -25.47128
82980180 -49.1917 -25.47128
82980190 -49.1917 -25.47128
82980195 -49.1917 -25.47128
82980200 -49.1917 -25.47128
82980210 -49.1917 -25.47128
82980220 -49.1917 -25.47128
82980240 -49.1917 -25.47128
82980250 -49.19543 -25.46711
82980260 -49.1917 -25.47128
82980270 -49.1917 -25.47128
82980280 -49.19317 -25.46662
82980290 -49.1917 -25.47128
82980300 -49.1917 -25.47128
82980310 -49.1917 -25.47128
82980320 -49.1917 -25.47128
82980330 -49.1917 -25.47128
82980340 -49.1917 -25.47128
82980350 -49.1917 -25.47128
82980400 -49.1917 -25.47128
82980410 -49.1884 -25.47298
82980421 -49.18738 -25.47353
82980422 -49.19086 -25.47
82980430 -49.1917 -25.47128
82980440 -49.1917 -25.47128
82980441 -49.19014 -25.47012
82980445 -49.1917 -25.47128
82980450 -49.19086 -25.47
82980451 -49.1917 -25.47128
82980452 -49.19014 -25.47012
82980460 -49.1917 -25.47128
82980470 -49.1917 -25.47128
82980480 -49.1917 -25.47128
82980485 -49.1917 -25.47128
82980490 -49.1917 -25.47128
82980500 -49.1917 -25.47128
82980510 -49.1917 -25.47128
82980520 -49.1917 -25.47128
82980530 -49.1917 -25.47128
82980540 -49.1917 -25.47128
82980550 -49.1917 -25.47128
82980560 -49.1917 -25.47128
82980580 -49.1917 -25.47128
82980590 -49.1917 -25.47128
82980600 -49.1917 -25.47128
82980620 -49.1917 -25.47128
82990000 -49.19676 -25.46075
82990042 -49.19676 -25.46075
82990070 -49.19676 -25.46075
82990075 -49.19676 -25.46075
82990090 -49.19676 -25.46075
82990093 -49.19676 -25.46075
82990095 -49.19676 -25.46075
82990100 -49.19676 -25.46075
82990120 -49.19676 -25.46075
82990130 -49.19676 -25.46075
82990131 -49.19676 -25.46075
82990150 -49.19362 -25.46042
82990155 -49.19676 -25.46075
82990190 -49.19676 -25.46075
82990193 -49.19909 -25.45537
82990195 -49.19676 -25.46075
82990196 -49.19676 -25.46075
82990197 -49.19676 -25.46075
82990198 -49.19676 -25.46075
82990200 -49.19676 -25.46075
82990201 -49.19676 -25.46075
82990202 -49.19676 -25.46075
82990210 -49.19895 -25.45579
82990211 -49.19676 -25.46075
82990213 -49.19676 -25.46075
82990230 -49.19676 -25.46075
82990240 -49.19676 -25.46075
82990250 -49.19676 -25.46075
82990270 -49.19676 -25.46075
82990280 -49.19676 -25.46075
82990290 -49.19676 -25.46075
82990300 -49.19676 -25.46075
82990310 -49.19676 -25.46075
82990320 -49.19676 -25.46075
82990340 -49.19676 -25.46075
82990350 -49.19676 -25.46075
82990360 -49.19676 -25.46075
82990374 -49.19676 -25.46075
82990380 -49.19676 -25.46075
82990410 -49.19676 -25.46075
82990420 -49.19676 -25.46075
82990422 -49.19676 -25.46075
82990424 -49.19676 -25.46075
82990426 -49.19676 -25.46075
82990430 -49.19676 -25.46075
82990440 -49.19676 -25.46075
82990450 -49.19676 -25.46075
82990460 -49.19676 -25.46075
82990462 -49.19676 -25.46075
82990464 -49.19676 -25.46075
82990465 -49.19676 -25.46075
82990470 -49.19676 -25.46075
82990471 -49.19676 -25.46075
82990472 -49.19676 -25.46075
82990474 -49.19676 -25.46075
82990480 -49.19676 -25.46075
82990482 -49.19676 -25.46075
82990484 -49.19676 -25.46075
82990486 -49.19676 -25.46075
82990488 -49.19676 -25.46075
82990490 -49.19676 -25.46075
82990492 -49.19793 -25.46135
82990494 -49.19676 -25.46075
82990496 -49.19695 -25.46286
82990498 -49.19676 -25.46075
82990500 -49.19676 -25.46075
82990501 -49.19676 -25.46075
82990502 -49.19638 -25.46265
82990503 -49.19676 -25.46075
82990504 -49.19592 -25.46315
82990505 -49.19676 -25.46075
82990506 -49.19676 -25.46075
82990508 -49.19676 -25.46075
82990510 -49.19649 -25.46404
82990512 -49.19676 -25.46075
82990514 -49.19676 -25.46075
82990516 -49.19676 -25.46075
82990518 -49.19676 -25.46075
82990520 -49.19676 -25.46075
82990522 -49.19676 -25.46075
82990524 -49.19676 -25.46075
82990526 -49.19676 -25.46075
82990530 -49.19676 -25.46075
81240240 -49.34097 -25.47572
81170350 -49.33792 -25.4985
81230220 -49.32905 -25.45944
81170470 -49.32633 -25.51368
81250000 -49.34121 -25.48214
81170726 -49.32725 -25.52031
81240200 -49.34099 -25.47702
81170290 -49.33421 -25.51757
81170662 -49.32725 -25.52031
81170300 -49.32725 -25.52031
81220170 -49.32298 -25.45587
81200240 -49.34142 -25.43825
81170200 -49.32245 -25.51866
81240140 -49.34097 -25.47572
81170265 -49.33243 -25.51638
81170090 -49.32173 -25.5115
81170390 -49.32624 -25.51432
81210180 -49.32514 -25.44532
81170110 -49.32087 -25.51373
81220308 -49.32218 -25.45499
81230410 -49.34979 -25.46217
81220370 -49.32299 -25.46651
81230165 -49.32343 -25.45858
81220110 -49.32377 -25.45627
81240330 -49.33366 -25.47678
81230162 -49.33035 -25.46101
81220180 -49.32161 -25.45664
81170540 -49.32901 -25.51267
81220430 -49.32218 -25.45499
81170310 -49.33058 -25.51751
81170460 -49.32595 -25.51402
81210170 -49.32598 -25.44489
81230031 -49.33233 -25.46327
81230325 -49.34327 -25.46236
81230240 -49.33859 -25.47091
81230090 -49.34099 -25.46448
81220120 -49.32311 -25.45739
81230025 -49.33233 -25.46327
81200050 -49.32022 -25.43264
81170286 -49.32725 -25.52031
81220210 -49.32662 -25.46429
81250020 -49.34757 -25.47218
81220300 -49.32468 -25.46943
81220000 -49.32218 -25.45499
81230080 -49.34327 -25.4643
81220304 -49.32218 -25.45499
81240000 -49.34247 -25.47155
81170040 -49.31958 -25.5082
81230395 -49.33233 -25.46327
81170050 -49.32114 -25.50969
81230418 -49.34225 -25.46034
81230400 -49.34174 -25.46977
81220060 -49.31868 -25.45468
81210000 -49.32725 -25.44689
81170761 -49.32725 -25.52031
81240130 -49.34223 -25.47563
81220250 -49.32854 -25.46666
81170510 -49.32979 -25.51322
81170326 -49.3329 -25.51455
81210040 -49.32629 -25.44104
81220450 -49.32218 -25.45499
81230230 -49.3272 -25.45833
81240120 -49.34248 -25.47522
81230030 -49.34161 -25.4693
81230300 -49.34737 -25.46315
81240220 -49.34223 -25.47563
81240400 -49.3318 -25.47372
81220420 -49.32475 -25.47153
81240490 -49.33503 -25.47838
81170325 -49.32725 -25.52031
81200190 -49.33308 -25.43431
81230000 -49.33233 -25.46327
81210055 -49.3171 -25.44201
81240250 -49.34023 -25.47519
81170260 -49.33263 -25.51503
81170753 -49.32725 -25.52031
81210370 -49.33781 -25.44536
81170727 -49.32725 -25.52031
81230280 -49.33998 -25.46427
81230160 -49.33984 -25.46624
81200540 -49.34483 -25.43469
81210340 -49.33283 -25.44358
81170700 -49.32725 -25.52031
81170400 -49.32547 -25.51427
81220314 -49.32218 -25.45499
81170680 -49.3307 -25.514
81170320 -49.33181 -25.51402
81240420 -49.33128 -25.47444
81230050 -49.34894 -25.46296
81240270 -49.34095 -25.4723
81230043 -49.33233 -25.46327
81230405 -49.34196 -25.4623
81240210 -49.34359 -25.47497
81230330 -49.34022 -25.47079
81230130 -49.3437 -25.46307
81220080 -49.31538 -25.45236
81240500 -49.34247 -25.47155
81230427 -49.33233 -25.46327
81250010 -49.34961 -25.47233
81210230 -49.32741 -25.44218
81220175 -49.32218 -25.45499
81240060 -49.34471 -25.47326
81170745 -49.32725 -25.52031
81240150 -49.3407 -25.47615
81230470 -49.34048 -25.46438
81240380 -49.33096 -25.47612
81230178 -49.33755 -25.46241
81210390 -49.34296 -25.44307
81230420 -49.34894 -25.46296
81210500 -49.33505 -25.44985
81230416 -49.34479 -25.46131
81170752 -49.33064 -25.51539
81240300 -49.33821 -25.47894
81200020 -49.33005 -25.43243
81220010 -49.31713 -25.4478
81220295 -49.32218 -25.45499
81170420 -49.32476 -25.51353
81210240 -49.32935 -25.44193
81210300 -49.3282 -25.44555
81240290 -49.33647 -25.47834
81170140 -49.32273 -25.51443
81240370 -49.32901 -25.47359
81240320 -49.3346 -25.47605
81230425 -49.34202 -25.45972
81220190 -49.32096 -25.46022
81230120 -49.34432 -25.4628
81220310 -49.32305 -25.46787
81200090 -49.32093 -25.43599
81200060 -49.32098 -25.43398
81210070 -49.32579 -25.44299
81220050 -49.32059 -25.45092
81230380 -49.34068 -25.46996
81170710 -49.32725 -25.52031
81220291 -49.32218 -25.45499
81240110 -49.34161 -25.47473
81170070 -49.32001 -25.51098
81170328 -49.32973 -25.51416
81230415 -49.34196 -25.4623
81230060 -49.34135 -25.45895
81220293 -49.32218 -25.45499
81170740 -49.32725 -25.52031
81240080 -49.34315 -25.47374
81200500 -49.34516 -25.43868
81170708 -49.32725 -25.52031
81170485 -49.3262 -25.51207
81170970 -49.32725 -25.52031
81220306 -49.32218 -25.45499
81170500 -49.32744 -25.51335
81170736 -49.33466 -25.51507
81230540 -49.33896 -25.47206
81240480 -49.34247 -25.47155
81240460 -49.33134 -25.46936
81220320 -49.32269 -25.45464
81200080 -49.32095 -25.43534
81170755 -49.3306 -25.51605
81170550 -49.32853 -25.51241
81220296 -49.32218 -25.45499
81220280 -49.32594 -25.46781
81230035 -49.33233 -25.46327
81240160 -49.33714 -25.47466
81170450 -49.32239 -25.51181
81230550 -49.33834 -25.46821
81220200 -49.32891 -25.46369
81230398 -49.34052 -25.46216
81220040 -49.31872 -25.44847
81220312 -49.32218 -25.45499
81230340 -49.34068 -25.47133
81220270 -49.32658 -25.46743
81230200 -49.34166 -25.45787
81200530 -49.34179 -25.43637
81170715 -49.32725 -25.52031
81200160 -49.32131 -25.43195
81170100 -49.32188 -25.51195
81210100 -49.32686 -25.44486
81170410 -49.32511 -25.5139
81250030 -49.34624 -25.47244
81200360 -49.33185 -25.43703
81230044 -49.33233 -25.46327
81210090 -49.32598 -25.44489
81200590 -49.32649 -25.43679
81230110 -49.34464 -25.46419
81230100 -49.34041 -25.46523
81230270 -49.34634 -25.46137
81200000 -49.32725 -25.4371
81200130 -49.33005 -25.43243
81230390 -49.3389 -25.46419
81230426 -49.33233 -25.46327
81240090 -49.3431 -25.47424
81230406 -49.34241 -25.46149
81240360 -49.33239 -25.47621
81170370 -49.32547 -25.51427
81220230 -49.32658 -25.46743
81230520 -49.33864 -25.47037
81230140 -49.34259 -25.46408
81240230 -49.34216 -25.47479
81210057 -49.32725 -25.44689
81210010 -49.3226 -25.44052
81200330 -49.33257 -25.43689
81200490 -49.34542 -25.43679
81200110 -49.33269 -25.4386
81210290 -49.3284 -25.44355
81210330 -49.33486 -25.44768
81200520 -49.34135 -25.43734
81170706 -49.32725 -25.52031
81200390 -49.34427 -25.4332
81230040 -49.34042 -25.45875
81170730 -49.32725 -25.52031
81170230 -49.313 -25.5288
81170600 -49.32853 -25.51241
81240440 -49.32961 -25.47441
81170270 -49.33069 -25.51863
81200100 -49.33222 -25.43645
81240170 -49.33701 -25.47328
81200040 -49.32093 -25.43194
81240260 -49.34218 -25.47369
81230105 -49.33233 -25.46327
81230022 -49.33233 -25.46327
81210310 -49.33117 -25.44492
81200410 -49.34281 -25.43475
81220140 -49.32581 -25.45624
81170560 -49.32842 -25.51173
81170380 -49.32618 -25.515
81240280 -49.33738 -25.47795
81220315 -49.32218 -25.45499
81220130 -49.32524 -25.45903
81220020 -49.31713 -25.4478
81230037 -49.33233 -25.46327
81170707 -49.32725 -25.52031
81220302 -49.32218 -25.45499
81230150 -49.34135 -25.45895
81220160 -49.32377 -25.45627
81170520 -49.33069 -25.51863
81230440 -49.34707 -25.46142
81240374 -49.34247 -25.47155
81220340 -49.3226 -25.4526
81240430 -49.33089 -25.4731
81220350 -49.33012 -25.46689
81220150 -49.32456 -25.45663
81220297 -49.32218 -25.45499
